id,archivo,offset,tipo,longitud_original,texto_original,traduccion_ia,traduccion
25901,STGDATA.BIN,0x2D92B7A,dialogo,12,Net flow 160,,
25902,STGDATA.BIN,0x2D92B88,dialogo,12,Net flow 170,,
25903,STGDATA.BIN,0x2D92B96,dialogo,25,Serov Guilin net flow 150,,
25904,STGDATA.BIN,0x2D92BB0,dialogo,27,Serov Thailand net flow 150,,
25905,STGDATA.BIN,0x2D92BCC,dialogo,29,Aircraft carrier net flow 130,,
25906,STGDATA.BIN,0x2D92BEA,dialogo,17,Coup Net flow 130,,
25907,STGDATA.BIN,0x2D92BFC,dialogo,27,Fortress infiltration squad,,
25908,STGDATA.BIN,0x2D92C18,dialogo,28,Fortress infiltration backup,,
25909,STGDATA.BIN,0x2D92C36,dialogo,7,Go back,,
25910,STGDATA.BIN,0x2D92C4C,dialogo,25,Peep peep...[NL]Peep peep...,,
25911,STGDATA.BIN,0x2D92E64,dialogo,10,# of turns,,
25912,STGDATA.BIN,0x2D92E70,dialogo,13,NPC remaining,,
25913,STGDATA.BIN,0x2D92E7E,dialogo,16,Obstacles destro,,
25914,STGDATA.BIN,0x2D93010,dialogo,9,Drake M2C,,
25915,STGDATA.BIN,0x2D93168,dialogo,10,Rekson M4F,,
25916,STGDATA.BIN,0x2D931F4,dialogo,6,Lai Fa,,
25917,STGDATA.BIN,0x2D93206,dialogo,9,Prov PAW2,,
25918,STGDATA.BIN,0x2D932BC,dialogo,9,Pare PAW1,,
25919,STGDATA.BIN,0x2D93340,dialogo,11,ÿÿXiang Mei,,
25920,STGDATA.BIN,0x2D933F4,dialogo,10,Foura M12A,,
25921,STGDATA.BIN,0x2D93498,dialogo,10,Grapple M1,,
25922,STGDATA.BIN,0x2D9353E,dialogo,11,Meledyne M1,,
25923,STGDATA.BIN,0x2D935DA,dialogo,10,ÿÿHei Fong,,
25924,STGDATA.BIN,0x2D935F4,dialogo,9,Shangdi 1,,
25925,STGDATA.BIN,0x2D937DA,dialogo,10,ÿÿXiao Hua,,
25926,STGDATA.BIN,0x2D937F4,dialogo,7,Tieqi 4,,
25927,STGDATA.BIN,0x2D938A8,dialogo,10,Enyo Mk109,,
25928,STGDATA.BIN,0x2D93960,dialogo,9,Isao W008,,
25929,STGDATA.BIN,0x2D93A02,dialogo,9,Isao W008,,
25930,STGDATA.BIN,0x2DB8A64,dialogo,17,"Debug top, ver3.0",,
25931,STGDATA.BIN,0x2DB8A76,dialogo,10,Stage jump,,
25932,STGDATA.BIN,0x2DB8A82,dialogo,11,Other debug,,
25933,STGDATA.BIN,0x2DB8A9E,dialogo,15,Return to title,,
25934,STGDATA.BIN,0x2DB8AB4,dialogo,9,Easy Jump,,
25935,STGDATA.BIN,0x2DB8ACA,dialogo,14,Master flag on,,
25936,STGDATA.BIN,0x2DB8ADA,menu,13,Web/Mail flag,,
25937,STGDATA.BIN,0x2DB8AF6,dialogo,14,Southeast Asia,,
25938,STGDATA.BIN,0x2DB8B4E,menu,20,Main menu unselected,,
25939,STGDATA.BIN,0x2DB8B64,menu,24,Scenario menu unselected,,
25940,STGDATA.BIN,0x2DB8B7E,dialogo,9,City flag,,
25941,STGDATA.BIN,0x2DB8B88,dialogo,13,Progress flag,,
25942,STGDATA.BIN,0x2DB8B96,dialogo,10,Party flag,,
25943,STGDATA.BIN,0x2DB8BA6,dialogo,16,Setting complete,,
25944,STGDATA.BIN,0x2DB8C0A,dialogo,15,Yun Philippines,,
25945,STGDATA.BIN,0x2DB8C1A,dialogo,7,Yun DHZ,,
25946,STGDATA.BIN,0x2DB8C22,dialogo,13,Jose in party,,
25947,STGDATA.BIN,0x2DB8C30,dialogo,11,Li in party,,
25948,STGDATA.BIN,0x2DB8C3C,dialogo,13,Dam destroyed,,
25949,STGDATA.BIN,0x2DB8C4A,dialogo,13,Not destroyed,,
25950,STGDATA.BIN,0x2DB8C5E,dialogo,9,Not found,,
25951,STGDATA.BIN,0x2DB8C68,dialogo,13,Taipei routeA,,
25952,STGDATA.BIN,0x2DB8C78,menu,15,Menu unselected,,
25953,STGDATA.BIN,0x2DB8C88,dialogo,10,Setting OK,,
25954,STGDATA.BIN,0x2DB8C94,dialogo,7,Do over,,
25955,STGDATA.BIN,0x2DB8C9C,menu,31,Select type of stage to jump to,,
25956,STGDATA.BIN,0x2DB8CC2,dialogo,23,Battle/event(Emma only),,
25957,STGDATA.BIN,0x2DB8CDA,dialogo,19,Area map(Emma only),,
25958,STGDATA.BIN,0x2DB8CEE,dialogo,18,Country flag error,,
25959,STGDATA.BIN,0x2DB8D02,dialogo,13,Doesn't exist,,
25960,STGDATA.BIN,0x2DB8E18,dialogo,10,First half,,
25961,STGDATA.BIN,0x2DB8E24,dialogo,9,Last half,,
25962,STGDATA.BIN,0x2DB9098,dialogo,15,Imaginary level,,
25963,STGDATA.BIN,0x2DB90A8,dialogo,11,Start level,,
25964,STGDATA.BIN,0x2DB90E2,dialogo,7,Not yet,,
25965,STGDATA.BIN,0x2DB90F4,dialogo,8,Yun only,,
25966,STGDATA.BIN,0x2DB90FE,dialogo,9,Jose only,,
25967,STGDATA.BIN,0x2DB9108,dialogo,14,No Yun or Jose,,
25968,STGDATA.BIN,0x2DB9118,dialogo,13,Yun Asia/Jose,,
25969,STGDATA.BIN,0x2DB9126,dialogo,12,Yun DHZ/Jose,,
25970,STGDATA.BIN,0x2DB9134,dialogo,11,Yun Asia/Li,,
25971,STGDATA.BIN,0x2DB9140,dialogo,10,Yun DHZ/Li,,
25972,STGDATA.BIN,0x2DB914C,menu,20,Main Menu unselected,,
25973,STGDATA.BIN,0x2DB9162,dialogo,15,Menu flag error,,
25974,STGDATA.BIN,0x2DB9172,dialogo,10,Flag error,,
25975,STGDATA.BIN,0x2DB937C,dialogo,10,# of turns,,
25976,STGDATA.BIN,0x2DB9388,dialogo,13,NPC remaining,,
25977,STGDATA.BIN,0x2DB9396,dialogo,16,Obstacles destro,,
25978,STGDATA.BIN,0x2DB9528,dialogo,9,Drake M2C,,
25979,STGDATA.BIN,0x2DB9680,dialogo,10,Rekson M4F,,
25980,STGDATA.BIN,0x2DB970C,dialogo,6,Lai Fa,,
25981,STGDATA.BIN,0x2DB971E,dialogo,9,Prov PAW2,,
25982,STGDATA.BIN,0x2DB97D4,dialogo,9,Pare PAW1,,
25983,STGDATA.BIN,0x2DB9858,dialogo,11,ÿÿXiang Mei,,
25984,STGDATA.BIN,0x2DB990C,dialogo,10,Foura M12A,,
25985,STGDATA.BIN,0x2DB99B0,dialogo,10,Grapple M1,,
25986,STGDATA.BIN,0x2DB9A56,dialogo,11,Meledyne M1,,
25987,STGDATA.BIN,0x2DB9AF2,dialogo,10,ÿÿHei Fong,,
25988,STGDATA.BIN,0x2DB9B0C,dialogo,9,Shangdi 1,,
25989,STGDATA.BIN,0x2DB9CF2,dialogo,10,ÿÿXiao Hua,,
25990,STGDATA.BIN,0x2DB9D0C,dialogo,7,Tieqi 4,,
25991,STGDATA.BIN,0x2DB9DC0,dialogo,10,Enyo Mk109,,
25992,STGDATA.BIN,0x2DB9E78,dialogo,9,Isao W008,,
25993,STGDATA.BIN,0x2DB9F1A,dialogo,9,Isao W008,,
25994,STGDATA.BIN,0x2DDF0B8,dialogo,15,Return to title,,
25995,STGDATA.BIN,0x2DDF0C8,dialogo,10,To the end,,
25996,STGDATA.BIN,0x2DDF0E8,menu,20,Main Menu unselected,,
25997,STGDATA.BIN,0x2DDF10E,dialogo,11,Stage error,,
25998,STGDATA.BIN,0x2DDF318,dialogo,10,# of turns,,
25999,STGDATA.BIN,0x2DDF324,dialogo,13,NPC remaining,,
26000,STGDATA.BIN,0x2DDF332,dialogo,16,Obstacles destro,,
26001,STGDATA.BIN,0x2DDF4C4,dialogo,9,Drake M2C,,
26002,STGDATA.BIN,0x2DDF61C,dialogo,10,Rekson M4F,,
26003,STGDATA.BIN,0x2DDF6A8,dialogo,6,Lai Fa,,
26004,STGDATA.BIN,0x2DDF6BA,dialogo,9,Prov PAW2,,
26005,STGDATA.BIN,0x2DDF770,dialogo,9,Pare PAW1,,
26006,STGDATA.BIN,0x2DDF7F4,dialogo,11,ÿÿXiang Mei,,
26007,STGDATA.BIN,0x2DDF8A8,dialogo,10,Foura M12A,,
26008,STGDATA.BIN,0x2DDF94C,dialogo,10,Grapple M1,,
26009,STGDATA.BIN,0x2DDF9F2,dialogo,11,Meledyne M1,,
26010,STGDATA.BIN,0x2DDFA8E,dialogo,10,ÿÿHei Fong,,
26011,STGDATA.BIN,0x2DDFAA8,dialogo,9,Shangdi 1,,
26012,STGDATA.BIN,0x2DDFC8E,dialogo,10,ÿÿXiao Hua,,
26013,STGDATA.BIN,0x2DDFCA8,dialogo,7,Tieqi 4,,
26014,STGDATA.BIN,0x2DDFD5C,dialogo,10,Enyo Mk109,,
26015,STGDATA.BIN,0x2DDFE14,dialogo,9,Isao W008,,
26016,STGDATA.BIN,0x2DDFEB6,dialogo,9,Isao W008,,
26017,STGDATA.BIN,0x2E058AC,dialogo,15,Return to title,,
26018,STGDATA.BIN,0x2E058BC,dialogo,10,To the end,,
26019,STGDATA.BIN,0x2E058EC,menu,20,Main Menu unselected,,
26020,STGDATA.BIN,0x2E05902,dialogo,11,Stage error,,
26021,STGDATA.BIN,0x2E05B0C,dialogo,10,# of turns,,
26022,STGDATA.BIN,0x2E05B18,dialogo,13,NPC remaining,,
26023,STGDATA.BIN,0x2E05B26,dialogo,16,Obstacles destro,,
26024,STGDATA.BIN,0x2E05CB8,dialogo,9,Drake M2C,,
26025,STGDATA.BIN,0x2E05E10,dialogo,10,Rekson M4F,,
26026,STGDATA.BIN,0x2E05E9C,dialogo,6,Lai Fa,,
26027,STGDATA.BIN,0x2E05EAE,dialogo,9,Prov PAW2,,
26028,STGDATA.BIN,0x2E05F64,dialogo,9,Pare PAW1,,
26029,STGDATA.BIN,0x2E05FE8,dialogo,11,ÿÿXiang Mei,,
26030,STGDATA.BIN,0x2E0609C,dialogo,10,Foura M12A,,
26031,STGDATA.BIN,0x2E06140,dialogo,10,Grapple M1,,
26032,STGDATA.BIN,0x2E061E6,dialogo,11,Meledyne M1,,
26033,STGDATA.BIN,0x2E06282,dialogo,10,ÿÿHei Fong,,
26034,STGDATA.BIN,0x2E0629C,dialogo,9,Shangdi 1,,
26035,STGDATA.BIN,0x2E06482,dialogo,10,ÿÿXiao Hua,,
26036,STGDATA.BIN,0x2E0649C,dialogo,7,Tieqi 4,,
26037,STGDATA.BIN,0x2E06550,dialogo,10,Enyo Mk109,,
26038,STGDATA.BIN,0x2E06608,dialogo,9,Isao W008,,
26039,STGDATA.BIN,0x2E066AA,dialogo,9,Isao W008,,
26040,STGDATA.BIN,0x2E2C0B4,dialogo,19,Progress[ITEM_START]Flag[ITEM_END]Setup,,
26041,STGDATA.BIN,0x2E2C0D6,menu,7,To Shop,,
26042,STGDATA.BIN,0x2E2C10A,menu,22,Main Menu unselected A,,
26043,STGDATA.BIN,0x2E2C122,menu,22,Main Menu unselected B,,
26044,STGDATA.BIN,0x2E2C13A,menu,22,Main Menu unselected C,,
26045,STGDATA.BIN,0x2E2C152,menu,22,Main Menu unselected D,,
26046,STGDATA.BIN,0x2E2C16A,menu,20,Main Menu unselected,,
26047,STGDATA.BIN,0x2E2C180,dialogo,13,Emma Yokosuka,,
26048,STGDATA.BIN,0x2E2C18E,dialogo,9,Emma City,,
26049,STGDATA.BIN,0x2E2C198,dialogo,11,Emma Palopo,,
26050,STGDATA.BIN,0x2E2C1A4,dialogo,11,Emma Taipei,,
26051,STGDATA.BIN,0x2E2C1B0,dialogo,16,Emma Guangzhou 1,,
26052,STGDATA.BIN,0x2E2C1C2,dialogo,16,Emma Guangzhou 2,,
26053,STGDATA.BIN,0x2E2C1D4,dialogo,16,Emma Guangzhou 3,,
26054,STGDATA.BIN,0x2E2C1E6,dialogo,10,Emma Wuhan,,
26055,STGDATA.BIN,0x2E2C1F2,dialogo,12,Emma Nanjing,,
26056,STGDATA.BIN,0x2E2C200,dialogo,16,Emma Lianyungang,,
26057,STGDATA.BIN,0x2E2C212,dialogo,15,Emma Kumamoto 1,,
26058,STGDATA.BIN,0x2E2C222,dialogo,15,Emma Kumamoto 2,,
26059,STGDATA.BIN,0x2E2C232,dialogo,12,Emma Okinawa,,
26060,STGDATA.BIN,0x2E2C240,dialogo,11,Alisa Davao,,
26061,STGDATA.BIN,0x2E2C24C,dialogo,13,Alisa Mindoro,,
26062,STGDATA.BIN,0x2E2C25A,dialogo,12,Alisa Taiwan,,
26063,STGDATA.BIN,0x2E2C268,dialogo,12,Alisa Wan'an,,
26064,STGDATA.BIN,0x2E2C276,dialogo,11,Alisa Wuhan,,
26065,STGDATA.BIN,0x2E2C282,dialogo,14,Alisa Shanghai,,
26066,STGDATA.BIN,0x2E2C292,dialogo,10,Alisa Kure,,
26067,STGDATA.BIN,0x2E2C29E,dialogo,15,Alisa Fukushima,,
26068,STGDATA.BIN,0x2E2C2AE,dialogo,14,Alisa Kumamoto,,
26069,STGDATA.BIN,0x2E2C2BE,dialogo,13,Alisa Okinawa,,
26070,STGDATA.BIN,0x2E2C2CC,menu,21,Arrived at City shop.,,
26071,STGDATA.BIN,0x2E2C2E2,menu,12,Network Shop,,
26072,STGDATA.BIN,0x2E2C2F8,dialogo,7,Go back,,
26073,STGDATA.BIN,0x2E2C4FC,dialogo,10,# of turns,,
26074,STGDATA.BIN,0x2E2C508,dialogo,13,NPC remaining,,
26075,STGDATA.BIN,0x2E2C516,dialogo,16,Obstacles destro,,
26076,STGDATA.BIN,0x2E2C6A8,dialogo,9,Drake M2C,,
26077,STGDATA.BIN,0x2E2C800,dialogo,10,Rekson M4F,,
26078,STGDATA.BIN,0x2E2C88C,dialogo,6,Lai Fa,,
26079,STGDATA.BIN,0x2E2C89E,dialogo,9,Prov PAW2,,
26080,STGDATA.BIN,0x2E2C954,dialogo,9,Pare PAW1,,
26081,STGDATA.BIN,0x2E2C9D8,dialogo,11,ÿÿXiang Mei,,
26082,STGDATA.BIN,0x2E2CA8C,dialogo,10,Foura M12A,,
26083,STGDATA.BIN,0x2E2CB30,dialogo,10,Grapple M1,,
26084,STGDATA.BIN,0x2E2CBD6,dialogo,11,Meledyne M1,,
26085,STGDATA.BIN,0x2E2CC72,dialogo,10,ÿÿHei Fong,,
26086,STGDATA.BIN,0x2E2CC8C,dialogo,9,Shangdi 1,,
26087,STGDATA.BIN,0x2E2CE72,dialogo,10,ÿÿXiao Hua,,
26088,STGDATA.BIN,0x2E2CE8C,dialogo,7,Tieqi 4,,
26089,STGDATA.BIN,0x2E2CF40,dialogo,10,Enyo Mk109,,
26090,STGDATA.BIN,0x2E2CFF8,dialogo,9,Isao W008,,
26091,STGDATA.BIN,0x2E2D09A,dialogo,9,Isao W008,,
26092,STGDATA.BIN,0x2E538DC,dialogo,170,[0x0C][NL][NAME_START][NL] wrote:[NL]       ?[NL]             [NL]           {{{[NEWLINE]                   [NL]                [NEWLINE]                 [NL]       ?[NL]                 [NEWLINE]                      [NEWLINE]  [NL]           !,,
26093,STGDATA.BIN,0x2E55F2C,dialogo,10,# of turns,,
26094,STGDATA.BIN,0x2E55F38,dialogo,13,NPC remaining,,
26095,STGDATA.BIN,0x2E55F46,dialogo,16,Obstacles destro,,
26096,STGDATA.BIN,0x2E560D6,dialogo,9,Drake M2C,,
26097,STGDATA.BIN,0x2E5618A,dialogo,12,Kyojun MK107,,
26098,STGDATA.BIN,0x2E56230,dialogo,10,Rekson M4F,,
26099,STGDATA.BIN,0x2E562CC,dialogo,9,Prov PAW2,,
26100,STGDATA.BIN,0x2E56382,dialogo,9,Pare PAW1,,
26101,STGDATA.BIN,0x2E564BA,dialogo,10,Foura M12A,,
26102,STGDATA.BIN,0x2E5655E,dialogo,10,Grapple M1,,
26103,STGDATA.BIN,0x2E56604,dialogo,10,Meledin M1,,
26104,STGDATA.BIN,0x2E566B8,dialogo,9,Shangdi 1,,
26105,STGDATA.BIN,0x2E56756,dialogo,12,Kyokei MK108,,
26106,STGDATA.BIN,0x2E568B8,dialogo,8,Yunqui 4,,
26107,STGDATA.BIN,0x2E5696E,dialogo,10,Enyo MK109,,
26108,STGDATA.BIN,0x2E56A26,dialogo,9,Isao W008,,
26109,STGDATA.BIN,0x2E56AC8,dialogo,9,Isao W008,,
26110,STGDATA.BIN,0x2E79264,dialogo,10,# of turns,,
26111,STGDATA.BIN,0x2E79270,dialogo,13,NPC remaining,,
26112,STGDATA.BIN,0x2E7927E,dialogo,16,Obstacles destro,,
26113,STGDATA.BIN,0x2E79410,dialogo,9,Drake M2C,,
26114,STGDATA.BIN,0x2E79568,dialogo,10,Rekson M4F,,
26115,STGDATA.BIN,0x2E795F4,dialogo,6,Lai Fa,,
26116,STGDATA.BIN,0x2E79606,dialogo,9,Prov PAW2,,
26117,STGDATA.BIN,0x2E796BC,dialogo,9,Pare PAW1,,
26118,STGDATA.BIN,0x2E79740,dialogo,11,ÿÿXiang Mei,,
26119,STGDATA.BIN,0x2E797F4,dialogo,10,Foura M12A,,
26120,STGDATA.BIN,0x2E79898,dialogo,10,Grapple M1,,
26121,STGDATA.BIN,0x2E7993E,dialogo,11,Meledyne M1,,
26122,STGDATA.BIN,0x2E799DA,dialogo,10,ÿÿHei Fong,,
26123,STGDATA.BIN,0x2E799F4,dialogo,9,Shangdi 1,,
26124,STGDATA.BIN,0x2E79BDA,dialogo,10,ÿÿXiao Hua,,
26125,STGDATA.BIN,0x2E79BF4,dialogo,7,Tieqi 4,,
26126,STGDATA.BIN,0x2E79CA8,dialogo,10,Enyo Mk109,,
26127,STGDATA.BIN,0x2E79D60,dialogo,9,Isao W008,,
26128,STGDATA.BIN,0x2E79E02,dialogo,9,Isao W008,,
26129,STGDATA.BIN,0x2E7A8AC,dialogo,27,u[NAME_END])úð[NAME_END][0x8E] r[NAME_END].ú[NL][0x02][0x8E] [0x8F] [0x8F] y[NAME_END]!ú×[NAME_END]7,,
26130,STGDATA.BIN,0x2E7A8D0,dialogo,27,"u[NAME_END])úð[NAME_END][0x8F] ^[NAME_END]""úï[NAME_END][0x8E] [0x8F] [0x8E] }[NAME_END][0x1B]ú¾[NAME_END]7",,
26131,STGDATA.BIN,0x2E7AC8C,dialogo,27, [NAME_END]íùNÿ[0x8F]§¬[NAME_END]ðùiÿ[0x8F]§[0x8F]§[0x8F]§[0x7F][NAME_END]æùEÿ7,,
26132,STGDATA.BIN,0x2E7B264,dialogo,27,iÿûú;ü[0x88]¯wÿìúLü[0x88]¯[0x88]¯[0x88]¯DÿãúYü7,,
26133,STGDATA.BIN,0x2E7B288,dialogo,27,WÿìúIü[0x88]¯gÿàúWü[0x88]¯[0x88]¯[0x88]¯1ÿÛúiü7,,
26134,STGDATA.BIN,0x2E7B2D0,dialogo,27,1ÿÛúiü[0x87]¯AÿÏúwü[0x88]®[0x88]¯[0x88]¯[NL]ÿËú[0x8A]ü7,,
26135,STGDATA.BIN,0x2E7B7AC,dialogo,27,ÔüÂúoþ[0x81]ªÂüÏúfþ[0x80]ª[0x80]©[0x80]©ÔüÂúoþ7,,
26136,STGDATA.BIN,0x2E7BA6C,dialogo,27,ÚýDúmþ[0x84]ªÄýNúeþ[0x83]ª[0x83]©[0x83]©ôýFúCþ7,,
26137,STGDATA.BIN,0x2E7BAD8,dialogo,27,Àý[ú?þ[0x83]ª«ýgú3þ[0x83]ª[0x83]ª[0x83]ª¸ýiú[0x1F]þ7,,
26138,STGDATA.BIN,0x2E7BC88,dialogo,27,ÔüÂúoþ[0x81]ªÂüÏúfþ[0x80]ª[0x80]©[0x80]©ÔüÂúoþ7,,
26139,STGDATA.BIN,0x2E7C314,dialogo,27,[0x8C]þàù`ÿ[0x86]§rþæùeÿ[0x85]§[0x86]§[0x85]§oþéùMÿ7,,
26140,STGDATA.BIN,0x2E7C338,dialogo,27,rþæùeÿ[0x85]§Yþìùjÿ[0x85]§[0x85]§[0x85]§UþðùRÿ7,,
26141,STGDATA.BIN,0x2E7C35C,dialogo,27,Yþìùjÿ[0x85]§@þóùoÿ[0x85]§[0x85]§[0x85]§<þöùWÿ7,,
26142,STGDATA.BIN,0x2E7C380,dialogo,27,@þóùoÿ[0x85]§#þûùtÿ[0x84]§[0x85]§[0x84]§#þýù]ÿ7,,
26143,STGDATA.BIN,0x2E7C718,dialogo,27,uÿLúRý[0x88]¬vÿBúhý[0x88]¬[0x88]¬[0x88]¬FÿPúTý7,,
26144,STGDATA.BIN,0x2E7C73C,dialogo,27,"^ÿNúSý[0x88]¬_ÿDúiý[0x88]¬[0x88]¬[0x88]¬,ÿSúVý7",,
26145,STGDATA.BIN,0x2E7C760,dialogo,27,FÿPúTý[0x88]¬GÿFúiý[0x88]¬[0x88]¬[0x88]¬[0x12]ÿVúXý7,,
26146,STGDATA.BIN,0x2E7C7CC,dialogo,27,øþYúZý[0x87]¬øþOúpý[0x87]¬[0x87]¬[0x87]¬Äþaú]ý7,,
26147,STGDATA.BIN,0x2E7C814,dialogo,27,²þfúZý[0x86]¬Äþaú]ý[0x86]¬[0x86]¬[0x86]¬[0x91]þoú\ý7,,
26148,STGDATA.BIN,0x2E7CB88,dialogo,27,oþOú»ý[0x85]«|þDúÌý[0x85]«[0x85]«[0x85]«EþNúÛý7,,
26149,STGDATA.BIN,0x2E7CCCC,dialogo,27,Àý[ú?þ[0x83]ª«ýgú3þ[0x83]ª[0x83]ª[0x83]ª¸ýiú[0x1F]þ7,,
26150,STGDATA.BIN,0x2E7CE7C,dialogo,27,ÔüÂúoþ[0x81]ªÂüÏúfþ[0x80]ª[0x80]©[0x80]©ÔüÂúoþ7,,
26151,STGDATA.BIN,0x2E7D0D0,dialogo,27,fý=úÇÿ[0x82]¦QýGúÀÿ[0x82]¦[0x82]¦[0x82]¦uý9ú[0x94]ÿ7,,
26152,STGDATA.BIN,0x2E7D2EC,dialogo,27,ÚýDúmþ[0x84]ªÄýNúeþ[0x83]ª[0x83]©[0x83]©ôýFúCþ7,,
26153,STGDATA.BIN,0x2E7D358,dialogo,27,Àý[ú?þ[0x83]ª«ýgú3þ[0x83]ª[0x83]ª[0x83]ª¸ýiú[0x1F]þ7,,
26154,STGDATA.BIN,0x2E7D508,dialogo,27,ÔüÂúoþ[0x81]ªÂüÏúfþ[0x80]ª[0x80]©[0x80]©ÔüÂúoþ7,,
26155,STGDATA.BIN,0x2E7DB94,dialogo,27,[0x8C]þàù`ÿ[0x86]§rþæùeÿ[0x85]§[0x86]§[0x85]§oþéùMÿ7,,
26156,STGDATA.BIN,0x2E7DBB8,dialogo,27,rþæùeÿ[0x85]§Yþìùjÿ[0x85]§[0x85]§[0x85]§UþðùRÿ7,,
26157,STGDATA.BIN,0x2E7DBDC,dialogo,27,Yþìùjÿ[0x85]§@þóùoÿ[0x85]§[0x85]§[0x85]§<þöùWÿ7,,
26158,STGDATA.BIN,0x2E7DC00,dialogo,27,@þóùoÿ[0x85]§#þûùtÿ[0x84]§[0x85]§[0x84]§#þýù]ÿ7,,
26159,STGDATA.BIN,0x2E7E190,dialogo,27,[0x80]ÿ²ùíÿ[0x88]¦fÿ´ùòÿ[0x88]¦[0x89]¥[0x88]¥aÿµùÛÿ7,,
26160,STGDATA.BIN,0x2E7EA98,dialogo,27,u[NAME_END])úð[NAME_END][0x8E] r[NAME_END].ú[NL][0x02][0x8E] [0x8F] [0x8F] y[NAME_END]!ú×[NAME_END]7,,
26161,STGDATA.BIN,0x2E7EABC,dialogo,27,"u[NAME_END])úð[NAME_END][0x8F] ^[NAME_END]""úï[NAME_END][0x8E] [0x8F] [0x8E] }[NAME_END][0x1B]ú¾[NAME_END]7",,
26162,STGDATA.BIN,0x2E8002B,dialogo,7,¿i[0x05] [0x03]0ø,,
26163,STGDATA.BIN,0x2E8007B,dialogo,8,Íi[0x05] [0x03]0ø[0x09],,
26164,STGDATA.BIN,0x2E800B8,dialogo,7,i[0x05] [0x03]0ø[0x07],,
26165,STGDATA.BIN,0x2E8024F,dialogo,8,Í [0x03]i[0x05]0ø[0x09],,
26166,STGDATA.BIN,0x2E80330,dialogo,20,d[0x02]Æ[0x05]0ø?¿ [0x03]i[0x05]0ø ¿?   ,,
26167,STGDATA.BIN,0x2E807A8,dialogo,20,2üõ[0x04]0ø?¿àüi[0x05]0ø ¿?   ,,
26168,STGDATA.BIN,0x2E9F962,dialogo,16,State flag error,,
26169,STGDATA.BIN,0x2E9F974,dialogo,19,Progress flag error,,
26170,STGDATA.BIN,0x2E9F988,dialogo,9,World Map,,
26171,STGDATA.BIN,0x2E9F9A4,dialogo,15,"Yokohama, Japan",,
26172,STGDATA.BIN,0x2E9F9B4,dialogo,13,USN 3rd Fleet,,
26173,STGDATA.BIN,0x2E9F9C2,dialogo,28,"Stanley Mountians, Australia",,
26174,STGDATA.BIN,0x2E9F9E0,dialogo,28,"Stanley Mountains, Australia",,
26175,STGDATA.BIN,0x2E9F9FE,dialogo,13,USN Submarine,,
26176,STGDATA.BIN,0x2E9FA50,dialogo,13,Misumi Harbor,,
26177,STGDATA.BIN,0x2E9FA5E,dialogo,12,Da Han Zhong,,
26178,STGDATA.BIN,0x2E9FA6C,dialogo,17,Stanley Mountians,,
26179,STGDATA.BIN,0x2E9FA88,dialogo,10,Debug Menu,,
26180,STGDATA.BIN,0x2E9FAAC,dialogo,17,Japan-Philippines,,
26181,STGDATA.BIN,0x2E9FABE,dialogo,18,Philippines-Taiwan,,
26182,STGDATA.BIN,0x2E9FADC,dialogo,15,Japan-7th Fleet,,
26183,STGDATA.BIN,0x2E9FAEC,dialogo,19,7th Fleet-Australia,,
26184,STGDATA.BIN,0x2E9FB00,dialogo,20,Australia-Renedevous,,
26185,STGDATA.BIN,0x2E9FB16,dialogo,17,Rendevous-Sumatra,,
26186,STGDATA.BIN,0x2E9FB28,dialogo,17,Sumatra-Singapore,,
26187,STGDATA.BIN,0x2E9FB3A,dialogo,19,Singapore-7th Fleet,,
26188,STGDATA.BIN,0x2E9FB4E,dialogo,18,Rendevous-Sulawesi,,
26189,STGDATA.BIN,0x2E9FB62,dialogo,16,sulawesi-Sumatra,,
26190,STGDATA.BIN,0x2E9FB74,dialogo,16,Sumatra-Thailand,,
26191,STGDATA.BIN,0x2E9FB86,dialogo,18,Thailand-7th Fleet,,
26192,STGDATA.BIN,0x2E9FB9A,dialogo,21,7th Fleet-Philippines,,
26193,STGDATA.BIN,0x2E9FBB0,dialogo,21,Philippines-7th Fleet,,
26194,STGDATA.BIN,0x2E9FBC6,dialogo,16,7th Fleet-Taiwan,,
26195,STGDATA.BIN,0x2E9FBD8,dialogo,21,Misumi Harbor-Okinawa,,
26196,STGDATA.BIN,0x2E9FBEE,dialogo,16,Okinawa-Yokosuka,,
26197,STGDATA.BIN,0x2E9FC00,menu,20,Main Menu unselected,,
26198,STGDATA.BIN,0x2E9FE9C,dialogo,10,# of turns,,
26199,STGDATA.BIN,0x2E9FEA8,dialogo,13,NPC remaining,,
26200,STGDATA.BIN,0x2E9FEB6,dialogo,16,Obstacles destro,,
26201,STGDATA.BIN,0x2EA0048,dialogo,9,Drake M2C,,
26202,STGDATA.BIN,0x2EA01A0,dialogo,10,Rekson M4F,,
26203,STGDATA.BIN,0x2EA022C,dialogo,6,Lai Fa,,
26204,STGDATA.BIN,0x2EA023E,dialogo,9,Prov PAW2,,
26205,STGDATA.BIN,0x2EA02F4,dialogo,9,Pare PAW1,,
26206,STGDATA.BIN,0x2EA0378,dialogo,11,ÿÿXiang Mei,,
26207,STGDATA.BIN,0x2EA042C,dialogo,10,Foura M12A,,
26208,STGDATA.BIN,0x2EA04D0,dialogo,10,Grapple M1,,
26209,STGDATA.BIN,0x2EA0576,dialogo,11,Meledyne M1,,
